l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
51.0,85558.0,4925.0,0.0033269040282569123,0.3335853853328327,168.37364754514311,0.0,0.0,1.0,0.1638,0.091,0.6522912950095269,0.425483933545205,0.9609375,0.0,0.99509521484375,9.981402302656534,0.4368
52.0,41491.0,1290.0,0.033275744357512,0.3312165686836415,157.76624695698698,0.0,0.0,1.0,0.2366,0.1456,0.762118358614682,0.580824392537536,0.97265625,0.0,0.9971923828125,9.358265991984062,0.273
53.0,173087.0,4555.0,0.006415384021057007,0.34083396607990296,141.85872162700602,0.0,0.0,1.0,0.091,0.0546,8289.565762652846,68716900.53334635,0.95703125,0.0,0.99492919921875,8.82987224800695,0.1638
54.0,174609.0,133.0,0.0031389448789588157,0.32386293471039534,146.76931649302793,0.0,0.0,1.0,0.2548,0.1638,0.7617242601552096,0.5802238485090015,0.953125,0.0,0.995068359375,9.183717953502992,0.5278
55.0,10982.0,3818.0,0.003020986115527397,0.33751228423233287,155.56198001723314,0.0,0.0,1.0,0.38220000000000004,0.273,0.7668175309949541,0.588009125841197,0.9765625,0.0,0.9964990234375,9.524823027156344,0.40040000000000003
56.0,123522.0,4211.0,inf,0.32644238436470707,150.91167042677412,0.0,0.0,1.0,0.20020000000000002,0.1092,0.8005378849718376,0.6408609052751828,0.9453125,0.0,0.99407470703125,9.567446354454205,0.2912
57.0,92891.0,4818.0,0.007243323945032972,0.3345373845712032,163.54589998588946,0.0,0.0,1.0,0.6552,0.20020000000000002,0.728868151639906,0.5312487824749735,0.9765625,0.0,0.9965673828125,10.157191397660483,0.0728
58.0,81489.0,1801.0,0.0026694404918949587,0.3322013311818463,171.3291502586356,0.0,0.0,1.0,0.2548,0.091,0.6231315886107066,0.38829297672450336,0.9765625,0.0,0.996357421875,10.617200284233718,0.1638
59.0,7588.0,2612.0,0.037423385680741224,0.3370801250252249,165.9276289583746,0.0,0.0,1.0,0.3276,0.2184,0.7585362833470047,0.5753772931538876,0.94921875,0.0,0.992197265625,10.190052119390202,0.091
60.0,165919.0,4986.0,0.004836953221312619,0.33053062719104365,147.34106730433365,0.0,0.0,1.0,0.5278,0.40040000000000003,0.8503062338370992,0.72302069130223,0.96484375,0.0,0.99609130859375,9.226564100269002,0.4186
61.0,109371.0,148.0,0.006197566639390241,0.33178684423877314,150.75473373899527,0.0,0.0,1.0,0.364,0.2548,0.7120644296921763,0.5070357520328437,0.94921875,0.0,0.995224609375,8.604616730942439,0.091
62.0,126766.0,2650.0,0.014668393952627475,0.3372303299172504,151.69187039463833,0.0,0.0,1.0,0.5278,0.38220000000000004,0.9199225293420393,0.846257459991056,0.921875,0.0,0.994072265625,9.030718325413172,0.3458
63.0,75143.0,4622.0,0.6642403858281895,0.33994929378228583,177.07457816663097,0.0,0.0,1.0,0.2912,0.182,0.728741169327404,0.5310636918726718,0.9453125,0.0,0.99486572265625,10.445846287077302,0.1274
64.0,102150.0,1825.0,inf,0.33363285561951583,145.28298663621865,0.0,0.0,1.0,0.1092,0.0546,0.664739905739473,0.4418791422825237,0.9609375,0.0,0.99759521484375,8.846757071100711,0.1274
65.0,83715.0,763.0,0.00384320948775682,0.33295129248753075,157.64056989352108,0.0,0.0,1.0,0.1456,0.0728,0.7546009405771966,0.56942257951999,0.96484375,0.0,0.995009765625,9.489241595374779,0.2184
